UserID,Academic_Major,Deep_Work_Hours,Doomscrolling_Hours,Sleep_Duration,Reported_Stress_Level,Mental_Fatigue_Score
U03726,BCA,2.3,1.0,9.3,10,Low
U03727,BCA,5.9,4.9,4.3,2,Low
U03728,BBA,10.0,1.6,5.5,4,Low
U03729,Arts,2.0,0.3,5.4,9,Moderate
U03730,BBA,4.9,0.2,6.0,9,Moderate
U03731,BCA,5.0,6.6,8.0,3,Low
U03732,BBA,9.9,3.6,9.6,5,Moderate
U03733,Arts,5.2,7.9,6.3,9,Moderate
U03734,Arts,5.7,1.8,5.8,9,Moderate
U03735,BCA,2.0,2.4,9.1,3,Low
U03736,BTech,0.5,5.1,6.5,4,Severe
U03737,BCA,0.7,0.9,7.8,1,Moderate
U03738,BCA,3.5,7.0,6.4,10,Severe
U03739,BCA,1.5,0.8,6.2,4,Moderate
U03740,BTech,8.6,2.4,5.9,9,Severe
U03741,Arts,4.4,4.8,4.2,1,Severe
U03742,BBA,5.8,5.5,6.6,8,Moderate
U03743,Arts,1.2,4.3,8.9,1,Moderate
U03744,Arts,1.0,1.1,6.9,10,Low
U03745,BTech,5.4,6.5,4.4,2,Severe
U03746,BBA,8.4,7.8,6.7,6,Moderate
U03747,BTech,9.3,5.0,7.8,6,Moderate
U03748,Arts,4.9,1.2,6.1,6,Moderate
U03749,BCA,3.3,6.6,5.3,2,Severe
U03750,BBA,6.2,6.1,8.4,2,Moderate
U03751,Arts,3.0,5.7,7.0,7,Moderate
U03752,Arts,8.0,4.6,9.6,4,Moderate
U03753,Arts,8.6,1.5,4.9,9,Moderate
U03754,BTech,0.1,5.5,6.6,6,Severe
U03755,BBA,8.1,5.4,8.7,10,Severe
U03756,Arts,9.2,0.9,9.3,6,Moderate
U03757,BTech,4.0,7.2,5.3,3,Severe
U03758,BBA,9.7,4.9,8.6,10,Severe
U03759,BCA,8.4,1.2,5.6,1,Severe
U03760,BBA,2.2,4.3,4.8,1,Severe
U03761,BBA,0.7,1.7,8.9,8,Moderate
U03762,BTech,3.8,2.9,6.5,1,Low
U03763,BCA,2.4,4.5,6.5,9,Moderate
U03764,BTech,0.6,6.3,7.5,4,Severe
U03765,BBA,0.1,0.7,4.8,3,Severe
U03766,BCA,2.3,3.7,6.0,3,Low
U03767,BBA,8.8,7.5,4.9,3,Moderate
U03768,BTech,7.7,7.7,7.6,6,Severe
U03769,BCA,3.4,2.7,8.7,9,Low
U03770,BBA,7.7,7.9,4.1,7,Severe
U03771,Arts,7.1,4.1,8.4,10,Low
U03772,BBA,5.1,0.6,8.7,3,Severe
U03773,BCA,2.0,3.0,4.0,5,Severe
U03774,BCA,7.0,2.5,7.5,4,Moderate
U03775,BTech,3.2,0.1,9.5,1,Low
U03776,BTech,2.3,3.5,6.9,1,Low
U03777,BCA,10.0,3.8,7.3,4,Severe
U03778,BTech,7.1,6.3,4.1,8,Low
U03779,BCA,7.5,1.7,8.1,4,Low
U03780,BCA,3.8,2.0,9.7,10,Low
U03781,BBA,7.6,3.5,7.6,2,Moderate
U03782,BTech,9.0,6.1,4.2,8,Moderate
U03783,BTech,2.9,5.8,6.9,4,Moderate
U03784,BBA,6.9,6.7,7.6,2,Moderate
U03785,BTech,3.1,1.6,5.9,3,Severe
U03786,BTech,2.6,1.3,8.2,6,Low
U03787,BCA,2.7,4.6,7.3,6,Moderate
U03788,Arts,9.6,4.4,9.2,5,Severe
U03789,Arts,7.8,4.5,4.6,4,Low
U03790,BCA,7.6,0.4,5.6,4,Moderate
U03791,BTech,4.6,1.7,9.3,1,Moderate
U03792,Arts,4.5,3.6,7.0,9,Moderate
U03793,BBA,8.0,0.7,4.4,2,Low
U03794,BBA,4.1,2.6,4.9,8,Severe
U03795,Arts,3.8,5.2,6.6,3,Severe
U03796,BBA,4.5,7.2,8.9,9,Severe
U03797,BTech,1.2,1.5,4.6,4,Severe
U03798,Arts,7.2,3.3,9.7,7,Severe
U03799,BTech,3.8,1.1,7.5,8,Moderate
U03800,BCA,4.9,7.9,9.5,8,Severe
U03801,Arts,6.8,5.0,8.3,10,Moderate
U03802,BCA,4.6,1.0,6.7,5,Severe
U03803,Arts,8.4,2.3,4.1,4,Low
U03804,BTech,6.8,4.4,4.1,7,Severe
U03805,BCA,4.1,1.5,9.0,7,Moderate
U03806,BCA,9.5,3.0,6.1,9,Low
U03807,BTech,5.3,5.8,7.9,9,Severe
U03808,BBA,1.1,4.9,5.4,3,Severe
U03809,BBA,0.5,6.7,9.7,7,Low
U03810,BTech,3.2,0.3,4.6,7,Low
U03811,BBA,1.0,6.4,7.1,7,Severe
U03812,BTech,1.4,5.4,7.2,3,Severe
U03813,BTech,1.2,1.9,8.7,7,Moderate
U03814,BBA,5.6,7.5,7.1,2,Moderate
U03815,BCA,6.8,1.4,7.6,2,Low
U03816,BTech,3.3,4.8,7.3,7,Severe
U03817,BTech,9.9,3.3,8.5,10,Moderate
U03818,BTech,4.3,7.8,4.4,5,Severe
U03819,BBA,5.9,2.1,7.4,5,Moderate
U03820,BCA,1.0,2.5,4.8,5,Severe
U03821,BTech,4.4,2.1,9.8,9,Low
U03822,BCA,9.7,7.6,9.3,1,Moderate
U03823,BCA,5.6,0.4,8.2,8,Low
U03824,BBA,7.9,6.2,8.6,10,Moderate
U03825,BBA,0.6,7.3,7.1,10,Severe
U03826,BTech,2.0,6.6,7.2,2,Moderate
U03827,Arts,5.5,0.2,7.1,5,Moderate
U03828,Arts,1.7,0.7,7.0,5,Moderate
U03829,BCA,1.7,4.2,9.4,5,Moderate
U03830,BBA,5.7,6.0,7.9,6,Moderate
U03831,Arts,2.4,0.1,8.5,3,Low
U03832,BCA,5.6,1.2,9.0,2,Low
U03833,BBA,8.4,1.2,5.0,7,Moderate
U03834,Arts,9.8,7.7,8.8,2,Moderate
U03835,Arts,6.7,1.3,8.7,8,Moderate
U03836,Arts,5.2,0.3,7.3,10,Low
U03837,BBA,1.4,3.8,5.2,8,Severe
U03838,BCA,4.4,3.5,9.5,1,Low
U03839,BBA,0.2,2.5,7.6,6,Severe
U03840,BCA,0.4,1.4,7.2,8,Low
U03841,Arts,2.6,0.5,7.6,1,Severe
U03842,BCA,2.9,1.0,7.6,3,Severe
U03843,BBA,2.2,7.2,6.8,6,Low
U03844,BCA,9.7,5.9,8.4,6,Severe
U03845,BBA,3.7,4.7,8.3,7,Severe
U03846,BTech,2.4,1.1,9.3,7,Low
U03847,BTech,5.3,0.8,7.2,1,Moderate
U03848,BTech,1.6,5.5,8.3,8,Severe
U03849,BTech,5.2,2.7,6.0,5,Moderate
U03850,BCA,9.2,7.5,8.9,4,Severe
U03851,BCA,6.0,5.1,8.0,1,Moderate
U03852,BBA,6.0,0.9,4.1,6,Moderate
U03853,Arts,3.0,2.7,4.0,5,Severe
U03854,BBA,0.9,7.6,6.5,2,Moderate
U03855,BBA,8.0,3.0,5.0,4,Severe
U03856,BBA,0.0,6.9,8.5,8,Moderate
U03857,BBA,6.5,0.8,6.9,4,Low
U03858,BTech,6.9,6.1,5.0,10,Severe
U03859,BTech,9.9,7.4,5.2,2,Severe
U03860,BTech,0.0,0.6,5.4,7,Moderate
U03861,Arts,5.6,2.2,5.2,8,Moderate
U03862,BTech,6.2,6.3,7.3,9,Moderate
U03863,BTech,2.1,2.1,8.8,9,Moderate
U03864,BBA,8.8,1.6,6.9,7,Severe
U03865,Arts,6.0,2.3,6.3,7,Severe
U03866,Arts,6.6,0.5,8.8,5,Severe
U03867,BTech,9.6,7.5,8.9,8,Severe
U03868,BBA,5.1,5.5,6.2,1,Low
U03869,Arts,6.4,4.2,9.6,3,Low
U03870,Arts,7.2,3.2,8.7,6,Severe
U03871,BBA,8.1,5.5,5.1,4,Severe
U03872,Arts,3.1,6.5,5.1,5,Severe
U03873,BTech,7.8,4.6,9.5,9,Low
U03874,Arts,6.4,1.9,4.7,5,Moderate
U03875,BCA,1.4,5.3,4.0,6,Severe
U03876,BBA,0.9,7.1,8.5,8,Moderate
U03877,Arts,9.9,3.2,9.4,9,Low
U03878,BCA,6.3,1.6,8.1,4,Low
U03879,Arts,9.6,4.9,6.8,7,Severe
U03880,Arts,7.6,4.6,9.3,1,Moderate
U03881,Arts,6.1,6.1,5.2,10,Severe
U03882,BTech,8.5,3.8,6.4,1,Low
U03883,Arts,2.7,7.5,9.3,8,Severe
U03884,Arts,4.5,6.8,9.0,6,Severe
U03885,BBA,0.7,7.1,7.6,2,Moderate
U03886,Arts,4.3,4.3,9.8,2,Severe
U03887,Arts,2.2,7.5,5.3,8,Severe
U03888,Arts,3.3,3.3,6.9,9,Severe
U03889,BBA,6.7,0.6,6.1,2,Low
U03890,BCA,8.1,3.2,7.5,1,Low
U03891,BCA,9.3,7.4,9.5,8,Severe
U03892,BBA,9.7,7.4,7.6,10,Low
U03893,BTech,0.9,1.5,7.0,6,Moderate
U03894,BCA,9.0,5.4,5.6,5,Moderate
U03895,BTech,0.1,7.3,6.9,6,Moderate
U03896,BBA,7.8,1.7,6.3,9,Low
U03897,BTech,3.2,6.3,8.9,1,Moderate
U03898,BBA,5.0,2.1,9.5,4,Moderate
U03899,BBA,0.9,7.1,4.2,5,Moderate
U03900,BCA,7.9,5.8,5.2,2,Severe
U03901,BBA,5.7,2.4,8.4,4,Moderate
U03902,Arts,4.8,2.9,5.2,6,Moderate
U03903,BTech,3.6,5.4,5.3,9,Severe
U03904,BTech,3.7,6.4,9.8,5,Severe
U03905,Arts,4.7,0.9,6.9,10,Low
U03906,Arts,5.7,2.9,4.3,1,Low
U03907,BTech,5.7,4.1,6.9,2,Low
U03908,BCA,9.9,6.3,9.1,1,Moderate
U03909,BTech,4.5,2.8,4.7,5,Severe
U03910,Arts,0.4,0.4,8.8,6,Low
U03911,BCA,4.3,7.2,9.4,6,Moderate
U03912,BTech,8.1,0.5,9.7,8,Low
U03913,Arts,3.0,6.7,5.8,5,Moderate
U03914,BCA,0.5,7.3,6.9,6,Moderate
U03915,BTech,8.7,1.1,7.2,9,Low
U03916,BCA,6.1,3.1,9.8,6,Severe
U03917,BBA,6.0,2.9,8.5,10,Moderate
U03918,BBA,10.0,6.1,5.5,7,Severe
U03919,BBA,2.3,5.0,4.7,10,Severe
U03920,Arts,7.2,3.9,7.2,1,Severe
U03921,BTech,7.1,6.3,8.0,10,Severe
U03922,BTech,6.0,2.5,4.9,5,Severe
U03923,BCA,2.8,0.2,9.2,5,Low
U03924,BCA,5.1,6.8,7.5,8,Moderate
U03925,BTech,7.8,3.1,7.5,8,Moderate
U03926,Arts,3.9,7.3,9.3,9,Moderate
U03927,BBA,3.7,2.0,5.7,4,Low
U03928,BBA,2.0,3.2,4.3,6,Severe
U03929,BTech,3.2,3.8,8.3,2,Low
U03930,BTech,7.5,3.5,7.3,10,Severe
U03931,Arts,8.7,4.4,5.1,6,Severe
U03932,Arts,2.3,2.7,4.4,10,Moderate
U03933,BCA,3.3,4.5,4.3,7,Moderate
U03934,Arts,6.9,6.5,7.2,10,Low
U03935,Arts,6.6,4.6,6.6,4,Low
U03936,Arts,8.3,2.4,4.5,10,Moderate
U03937,BBA,5.7,1.7,6.6,4,Moderate
U03938,BTech,6.9,2.1,6.1,7,Moderate
U03939,BTech,2.5,2.7,8.7,7,Low
U03940,BTech,6.4,7.9,5.8,3,Severe
U03941,BTech,3.6,6.4,9.1,5,Severe
U03942,Arts,7.0,5.3,4.5,10,Moderate
U03943,Arts,1.2,6.7,4.4,7,Moderate
U03944,BTech,3.2,0.2,5.7,7,Severe
U03945,BCA,8.4,7.7,4.7,9,Moderate
U03946,Arts,8.0,4.4,6.0,10,Low
U03947,BTech,9.0,4.0,9.9,6,Low
U03948,BCA,5.7,3.4,10.0,7,Low
U03949,BBA,1.5,7.7,6.9,4,Low
U03950,BBA,3.0,7.1,9.6,4,Severe
U03951,BCA,5.9,6.8,7.9,3,Severe
U03952,BTech,9.9,6.0,5.0,4,Moderate
U03953,Arts,7.0,0.7,8.4,1,Moderate
U03954,BBA,9.1,6.6,4.4,2,Moderate
U03955,BTech,9.4,2.6,8.3,10,Moderate
U03956,BBA,7.5,2.1,7.6,5,Moderate
U03957,BCA,4.1,1.3,10.0,4,Low
U03958,BTech,6.1,2.2,7.8,6,Severe
U03959,BBA,9.1,1.6,8.1,10,Low
U03960,BCA,1.0,3.5,6.9,7,Moderate
U03961,BBA,3.6,5.9,5.7,1,Low
U03962,BBA,5.3,1.8,7.5,9,Low
U03963,BBA,7.1,5.8,8.0,5,Moderate
U03964,BBA,0.5,7.3,7.0,2,Moderate
U03965,BCA,6.1,3.0,4.3,2,Severe
U03966,BCA,0.4,4.1,6.3,4,Moderate
U03967,BCA,6.6,4.8,9.7,1,Moderate
U03968,BBA,4.6,3.7,9.9,10,Low
U03969,Arts,8.5,7.2,5.2,2,Severe
U03970,Arts,9.9,6.8,7.9,3,Low
U03971,Arts,2.0,6.0,6.9,3,Moderate
U03972,BBA,6.7,7.6,8.6,10,Moderate
U03973,BTech,7.0,7.8,8.9,3,Severe
U03974,BBA,8.1,7.7,8.4,2,Severe
U03975,BCA,5.2,6.0,5.6,3,Severe
U03976,BCA,6.2,6.2,6.4,5,Moderate
U03977,BTech,6.3,4.5,9.2,7,Low
U03978,Arts,2.6,7.1,5.6,1,Severe
U03979,BTech,4.1,5.3,7.0,1,Severe
U03980,BCA,1.3,6.4,6.5,1,Low
U03981,Arts,8.8,7.4,8.3,9,Moderate
U03982,BCA,9.3,3.2,6.1,9,Low
U03983,BTech,6.4,4.0,7.9,8,Low
U03984,BTech,9.4,3.2,9.2,5,Moderate
U03985,Arts,3.3,5.5,8.8,3,Moderate
U03986,BBA,4.2,6.4,6.0,4,Moderate
U03987,BBA,9.5,6.3,8.4,5,Moderate
U03988,BCA,5.4,2.0,4.5,10,Moderate
U03989,BCA,3.9,1.9,6.3,8,Moderate
U03990,BBA,5.8,1.6,4.9,3,Moderate
U03991,Arts,4.0,6.0,7.2,4,Severe
U03992,BTech,9.9,0.9,6.8,7,Low
U03993,BTech,8.9,3.8,8.8,1,Moderate
U03994,BCA,6.4,2.2,9.2,8,Moderate
U03995,BTech,6.1,7.6,9.1,4,Severe
U03996,Arts,1.2,2.0,8.9,8,Moderate
U03997,BCA,3.4,3.2,4.1,10,Moderate
U03998,BBA,7.7,1.1,9.7,8,Moderate
U03999,BBA,7.8,5.0,9.2,5,Moderate
U04000,Arts,5.3,1.2,7.5,10,Moderate
U04001,BTech,7.1,6.4,8.3,3,Severe
U04002,BBA,6.2,0.6,7.1,1,Low
U04003,BTech,2.1,5.2,8.5,1,Severe
U04004,Arts,3.6,0.7,10.0,8,Moderate
U04005,BCA,6.4,2.7,7.2,8,Moderate
U04006,BTech,5.6,3.1,5.3,3,Moderate
U04007,BTech,7.0,2.2,5.4,6,Moderate
U04008,BBA,1.2,5.9,4.6,10,Severe
U04009,BBA,7.2,7.1,5.1,8,Severe
U04010,BCA,10.0,6.6,7.6,1,Severe
U04011,Arts,9.5,6.3,7.4,2,Severe
U04012,BTech,1.6,3.0,6.7,2,Severe
U04013,Arts,8.3,3.4,6.3,1,Severe
U04014,BBA,6.1,6.2,7.9,3,Severe
U04015,Arts,7.5,6.2,10.0,7,Severe
U04016,Arts,1.3,2.3,5.6,5,Moderate
U04017,BTech,8.3,1.5,7.4,4,Low
U04018,BCA,4.1,1.9,8.8,3,Low
U04019,BTech,0.2,6.1,9.5,4,Severe
U04020,Arts,2.7,7.2,6.9,2,Severe
U04021,BBA,5.9,5.1,6.2,2,Moderate
U04022,BTech,4.3,6.3,4.2,7,Moderate
U04023,Arts,4.7,5.2,5.5,3,Moderate
U04024,Arts,7.2,3.5,9.0,1,Moderate
U04025,BCA,0.1,2.7,7.9,1,Moderate
U04026,BBA,2.7,6.9,5.1,7,Severe
U04027,BBA,5.5,2.5,8.5,3,Low
U04028,BBA,4.9,4.3,8.7,7,Moderate
U04029,Arts,0.3,1.7,9.4,5,Severe
U04030,Arts,7.4,6.5,6.4,4,Moderate
U04031,BCA,6.6,2.2,5.1,5,Moderate
U04032,BBA,0.1,4.4,6.1,6,Severe
U04033,Arts,9.2,4.8,8.4,4,Moderate
U04034,Arts,6.5,1.9,7.2,10,Moderate
U04035,BTech,9.8,1.6,4.4,9,Severe
U04036,BCA,4.7,1.5,9.5,3,Low
U04037,BCA,3.6,3.6,7.6,2,Low
U04038,BTech,7.1,0.6,7.7,3,Moderate
U04039,BCA,0.5,7.6,7.4,7,Moderate
U04040,BTech,4.2,6.5,8.2,10,Severe
U04041,Arts,2.5,4.4,6.5,4,Low
U04042,Arts,5.5,4.3,4.5,4,Severe
U04043,Arts,1.8,3.6,10.0,8,Moderate
U04044,BCA,9.5,4.7,5.2,4,Severe
U04045,BBA,1.5,4.3,8.6,3,Severe
U04046,BBA,1.8,6.7,8.9,6,Moderate
U04047,BTech,1.8,3.4,9.3,8,Moderate
U04048,BTech,1.0,7.1,8.4,6,Severe
U04049,BBA,0.5,1.4,6.6,7,Moderate
U04050,BTech,3.2,5.8,4.2,4,Severe
U04051,Arts,0.3,1.6,5.1,1,Moderate
U04052,BBA,7.8,4.8,4.9,4,Severe
U04053,Arts,1.8,6.5,7.6,4,Moderate
U04054,BTech,1.4,0.4,5.5,4,Moderate
U04055,BTech,2.8,1.4,5.1,10,Moderate
U04056,BCA,0.2,7.9,5.2,3,Severe
U04057,BBA,0.3,3.3,8.2,8,Low
U04058,BCA,5.5,6.1,8.9,8,Severe
U04059,BBA,7.5,6.4,7.0,4,Severe
U04060,BCA,7.6,5.0,5.4,7,Severe
U04061,BTech,2.4,5.2,8.4,7,Severe
U04062,BBA,6.0,6.2,5.9,6,Severe
U04063,BBA,4.6,1.3,5.9,7,Moderate
U04064,Arts,1.3,3.7,8.7,6,Moderate
U04065,BBA,3.3,1.8,5.2,6,Moderate
U04066,BTech,2.9,7.9,6.6,10,Moderate
U04067,BTech,3.0,7.8,7.3,3,Severe
U04068,BBA,2.7,4.2,4.9,5,Low
U04069,Arts,8.9,7.0,9.4,7,Low
U04070,BBA,6.6,1.7,7.3,3,Moderate
U04071,BBA,1.9,5.3,5.9,6,Low
U04072,Arts,8.1,7.9,5.6,8,Severe
U04073,BTech,0.4,7.1,6.2,5,Severe
U04074,BBA,5.9,8.0,5.8,8,Severe
U04075,Arts,0.6,2.8,8.2,2,Moderate
U04076,BBA,3.3,6.9,5.6,8,Low
U04077,Arts,9.9,1.1,4.5,7,Severe
U04078,BBA,0.6,3.0,8.1,1,Low
U04079,BTech,8.5,5.6,7.7,7,Moderate
U04080,BTech,9.1,3.8,7.9,2,Moderate
U04081,BTech,2.0,5.1,6.9,10,Severe
U04082,Arts,3.1,2.4,6.6,3,Low
U04083,BCA,0.5,4.6,6.8,4,Severe
U04084,BCA,6.3,4.6,7.9,1,Low
U04085,BTech,4.8,0.6,5.7,1,Severe
U04086,BCA,8.1,4.8,9.1,4,Severe
U04087,BBA,1.2,0.2,6.8,5,Low
U04088,BBA,9.2,2.7,8.4,9,Moderate
U04089,Arts,3.2,5.7,7.6,8,Moderate
U04090,BTech,6.3,3.8,7.3,2,Low
U04091,BTech,8.7,6.0,6.8,2,Moderate
U04092,BTech,3.4,5.3,6.5,2,Severe
U04093,BTech,8.8,4.3,5.5,7,Moderate
U04094,BCA,3.3,5.3,5.0,8,Severe
U04095,BCA,7.7,2.4,8.6,8,Low
U04096,BBA,6.5,2.7,8.1,10,Severe
U04097,BCA,9.0,4.2,7.3,1,Moderate
U04098,BTech,2.5,6.8,6.8,3,Low
U04099,Arts,2.0,2.8,9.3,8,Severe
U04100,BTech,6.7,6.3,9.1,2,Low
U04101,BCA,4.1,2.9,6.4,2,Moderate
U04102,BBA,8.8,2.4,6.9,8,Severe
U04103,BCA,4.5,3.3,8.6,3,Low
U04104,BCA,10.0,4.7,6.8,10,Moderate
U04105,BCA,3.9,5.7,7.4,9,Severe
U04106,BTech,0.8,3.1,5.6,9,Severe
U04107,BBA,7.7,7.1,8.0,1,Low
U04108,BCA,6.9,7.4,6.5,6,Moderate
U04109,BBA,5.8,4.8,5.6,9,Moderate
U04110,BCA,1.8,7.4,4.9,4,Severe
U04111,BBA,2.1,4.4,8.4,3,Low
U04112,BBA,0.7,0.1,8.0,4,Low
U04113,BCA,8.9,2.8,6.8,3,Severe
U04114,BBA,5.2,1.0,5.3,5,Severe
U04115,BBA,7.0,6.7,5.7,5,Moderate
U04116,BTech,8.8,1.3,8.1,2,Low
U04117,Arts,2.5,3.1,8.8,2,Moderate
U04118,Arts,0.3,5.3,6.9,4,Moderate
U04119,BTech,8.5,1.2,9.8,9,Moderate
U04120,BBA,8.6,7.2,9.1,9,Severe
U04121,Arts,4.0,3.7,7.4,5,Moderate
U04122,BCA,9.6,0.5,6.6,7,Moderate
U04123,BTech,3.5,6.4,4.0,1,Moderate
U04124,BCA,8.7,0.2,6.8,5,Moderate
U04125,BBA,8.7,6.0,7.4,5,Severe
U04126,Arts,6.5,0.6,5.8,4,Moderate
U04127,Arts,7.5,6.7,8.7,10,Moderate
U04128,Arts,9.5,1.9,6.3,5,Low
U04129,BTech,5.3,4.1,7.3,8,Severe
U04130,BCA,2.2,1.7,9.9,2,Moderate
U04131,BTech,4.9,3.6,7.2,2,Moderate
U04132,BBA,9.4,4.8,4.2,6,Low
U04133,Arts,2.1,6.8,5.6,10,Severe
U04134,BTech,8.2,3.2,7.0,1,Moderate
U04135,BTech,8.3,3.6,9.8,7,Severe
U04136,BCA,7.6,6.8,4.6,4,Severe
U04137,BCA,8.1,7.3,6.5,4,Severe
U04138,BBA,9.7,4.1,7.3,5,Severe
U04139,BTech,2.4,0.1,7.1,7,Low
U04140,BBA,0.0,1.3,6.1,10,Moderate
U04141,Arts,1.8,0.8,5.7,7,Moderate
U04142,BBA,7.7,5.4,8.6,1,Severe
U04143,Arts,2.6,5.4,5.2,10,Severe
U04144,BTech,8.8,7.8,4.5,5,Severe
U04145,BCA,4.2,7.1,6.5,10,Low
U04146,BBA,4.1,7.8,6.2,1,Severe
U04147,BCA,5.8,2.1,4.8,9,Moderate
U04148,BCA,4.6,5.4,7.8,8,Low
U04149,BTech,3.4,6.7,6.5,6,Low
U04150,Arts,6.8,6.9,4.6,1,Severe
U04151,BTech,4.4,5.5,5.6,6,Severe
U04152,BTech,1.3,2.9,7.8,6,Low
U04153,Arts,7.6,6.4,6.1,8,Severe
U04154,BBA,8.6,1.8,9.7,5,Moderate
U04155,BBA,6.2,2.4,7.5,7,Severe
U04156,BCA,3.9,2.9,6.1,6,Moderate
U04157,BBA,2.0,6.2,6.8,7,Severe
U04158,BBA,4.7,1.5,7.8,6,Moderate
U04159,Arts,0.7,1.0,8.7,7,Moderate
U04160,BTech,0.1,4.8,5.1,2,Low
U04161,Arts,6.5,6.1,9.7,1,Moderate
U04162,BBA,8.0,6.6,5.0,1,Moderate
U04163,BCA,6.8,0.4,7.3,5,Low
U04164,BCA,5.9,6.3,9.6,6,Low
U04165,BTech,5.2,3.4,7.6,5,Moderate
U04166,Arts,5.0,3.4,7.1,8,Low
U04167,BBA,3.3,1.4,4.0,9,Moderate
U04168,BTech,6.1,4.4,8.5,8,Low
U04169,BCA,5.6,7.9,9.8,5,Moderate
U04170,Arts,6.6,7.0,7.5,5,Low
U04171,BBA,4.7,3.4,6.9,1,Moderate
U04172,BCA,1.1,4.3,7.1,9,Severe
U04173,BTech,1.6,3.9,4.9,6,Severe
U04174,Arts,0.4,4.3,9.9,4,Moderate
U04175,BTech,3.4,8.0,9.1,1,Low
U04176,Arts,3.3,7.5,4.8,2,Severe
U04177,BBA,8.5,3.0,6.5,9,Moderate
U04178,BTech,7.8,0.6,8.0,7,Moderate
U04179,BCA,5.6,7.2,6.0,4,Low
U04180,BBA,6.7,6.0,6.4,8,Low
U04181,Arts,1.0,4.0,8.5,3,Low
U04182,BTech,5.3,2.1,7.2,10,Severe
U04183,BCA,9.9,3.7,8.2,7,Low
U04184,BBA,6.2,1.3,7.5,6,Moderate
U04185,BTech,8.6,0.2,7.0,3,Low
U04186,Arts,8.4,2.5,7.2,1,Low
U04187,BCA,3.1,5.0,8.5,2,Moderate
U04188,BTech,6.2,2.9,4.5,7,Moderate
U04189,BBA,6.8,1.6,5.9,4,Severe
U04190,BBA,8.2,0.1,4.5,8,Moderate
U04191,BTech,7.7,4.1,6.4,10,Low
U04192,BTech,6.9,4.5,4.6,5,Severe
U04193,BBA,0.2,0.5,6.2,4,Moderate
U04194,BBA,6.3,7.0,9.4,3,Moderate
U04195,BCA,7.9,4.4,7.2,8,Moderate
U04196,BCA,0.7,1.4,5.4,7,Moderate
U04197,BBA,9.3,6.1,6.0,9,Severe
U04198,BBA,7.5,2.9,9.6,5,Low
U04199,BBA,3.6,4.5,6.1,7,Moderate
U04200,Arts,8.1,1.2,4.7,9,Moderate
U04201,BBA,5.0,5.1,5.1,3,Severe
U04202,BCA,9.3,6.4,6.2,9,Moderate
U04203,BTech,3.7,1.9,6.3,4,Moderate
U04204,BCA,9.3,2.4,7.2,5,Low
U04205,BTech,5.0,5.8,6.4,10,Moderate
U04206,BTech,9.8,6.8,9.0,9,Low
U04207,Arts,6.5,7.9,6.0,9,Moderate
U04208,BCA,3.9,7.7,7.2,5,Moderate
U04209,Arts,8.4,2.5,5.8,5,Moderate
U04210,BBA,5.0,6.8,9.7,10,Low
U04211,BBA,3.4,7.8,8.7,4,Severe
U04212,BTech,7.6,2.7,9.5,4,Moderate
U04213,Arts,4.3,0.5,8.1,2,Low
U04214,BCA,5.9,7.4,4.6,2,Low
U04215,BCA,9.1,2.9,4.8,7,Moderate
U04216,BBA,4.3,2.6,6.2,9,Moderate
U04217,BBA,4.1,4.6,6.8,8,Low
U04218,Arts,8.6,6.5,8.0,9,Moderate
U04219,Arts,0.7,6.7,4.3,7,Moderate
U04220,Arts,8.9,5.6,6.4,2,Low
U04221,BCA,2.5,3.3,6.5,2,Low
U04222,BBA,3.7,0.2,9.4,3,Low
U04223,BTech,3.8,0.2,8.6,3,Moderate
U04224,BTech,5.9,4.9,5.7,3,Low
U04225,BTech,4.2,0.3,7.4,10,Severe
U04226,BBA,7.5,2.1,10.0,2,Low
U04227,BBA,6.9,4.4,7.3,8,Moderate
U04228,BBA,1.7,4.0,7.1,9,Severe
U04229,Arts,3.0,4.8,5.4,3,Moderate
U04230,BBA,9.5,3.1,7.6,1,Severe
U04231,BBA,7.6,0.8,8.2,4,Low
U04232,BTech,3.6,4.4,6.8,9,Low
U04233,BBA,0.1,4.4,7.5,10,Severe
U04234,BBA,4.5,5.7,4.5,7,Severe
U04235,BBA,3.5,3.1,8.1,3,Moderate
U04236,BCA,9.8,4.4,5.1,6,Moderate
U04237,BTech,9.4,1.0,9.9,1,Moderate
U04238,BCA,3.3,8.0,7.2,4,Moderate
U04239,Arts,8.7,6.0,5.2,9,Severe
U04240,BBA,5.3,1.3,7.8,2,Low
U04241,BCA,9.3,7.3,4.2,8,Low
U04242,Arts,5.3,7.9,9.3,4,Moderate
U04243,BCA,3.1,2.4,4.1,6,Moderate
U04244,BTech,3.6,2.1,6.0,9,Severe
U04245,Arts,6.3,1.5,6.5,9,Low
U04246,BBA,4.3,7.1,9.9,5,Severe
U04247,BBA,9.3,3.7,4.6,1,Moderate
U04248,Arts,8.7,5.6,9.0,7,Moderate
U04249,Arts,1.5,1.8,7.3,5,Severe
U04250,BBA,5.7,0.3,8.8,9,Low
U04251,BBA,0.2,6.0,4.5,10,Severe
U04252,BTech,5.5,2.0,9.7,6,Moderate
U04253,BCA,7.0,5.8,7.8,7,Moderate
U04254,BBA,2.1,7.5,10.0,8,Low
U04255,Arts,1.4,0.2,8.3,8,Severe
U04256,BBA,8.0,0.4,9.4,9,Low
U04257,BBA,1.7,1.4,4.1,8,Severe
